mode,epoch,iter,lr,memory,data_time,loss,time,accuracy_top-1,accuracy_top-5
train,5.0,1280.0,0.00461,2456.0,0.00287,0.58891,0.08675,,
train,5.0,1290.0,0.00461,2456.0,0.00289,0.53503,0.08797,,
train,5.0,1300.0,0.00461,2456.0,0.00293,0.60522,0.08679,,
train,5.0,1310.0,0.00461,2456.0,0.00291,0.68435,0.08843,,
train,5.0,1320.0,0.00461,2456.0,0.00289,0.48966,0.08825,,
train,5.0,1330.0,0.00461,2456.0,0.00272,0.50232,0.08789,,
train,5.0,1340.0,0.00461,2456.0,0.0032,0.66555,0.08835,,
train,5.0,1350.0,0.00461,2456.0,0.0028,0.50141,0.08811,,
train,5.0,1360.0,0.00461,2456.0,0.00298,0.5074,0.08788,,
train,5.0,1370.0,0.00461,2456.0,0.00283,0.53546,0.08939,,
train,5.0,1380.0,0.00461,2456.0,0.00273,0.58261,0.08717,,
train,5.0,1390.0,0.00461,2456.0,0.00331,0.56599,0.08882,,
train,5.0,1400.0,0.00461,2456.0,0.00268,0.6157,0.08708,,
train,5.0,1410.0,0.00461,2456.0,0.00288,0.53103,0.08781,,
train,5.0,1420.0,0.00461,2456.0,0.00285,0.53175,0.08761,,
train,5.0,1430.0,0.00461,2456.0,0.00328,0.59393,0.08766,,
train,5.0,1440.0,0.00461,2456.0,0.00291,0.55477,0.08655,,
train,5.0,1450.0,0.00461,2456.0,0.003,0.50276,0.0862,,
train,5.0,1460.0,0.00461,2456.0,0.00315,0.45544,0.08692,,
train,5.0,1470.0,0.00461,2456.0,0.00322,0.55001,0.08629,,
train,5.0,1480.0,0.00461,2456.0,0.00265,0.52856,0.08679,,
train,5.0,1490.0,0.00461,2456.0,0.00302,0.53361,0.08689,,
train,5.0,1500.0,0.00461,2456.0,0.00265,0.53676,0.08574,,
train,5.0,1510.0,0.00461,2456.0,0.00278,0.56404,0.08744,,
train,5.0,1520.0,0.00461,2456.0,0.00276,0.58623,0.08739,,
train,5.0,1530.0,0.00461,2456.0,0.00266,0.55148,0.0875,,
train,5.0,1540.0,0.00461,2456.0,0.003,0.54409,0.08864,,
train,5.0,1550.0,0.00461,2456.0,0.00258,0.63199,0.08779,,
train,5.0,1560.0,0.00461,2456.0,0.00277,0.5712,0.08754,,
train,6.0,10.0,0.00452,2456.0,0.21405,0.43719,0.29811,,
train,6.0,20.0,0.00452,2456.0,0.00284,0.56524,0.08754,,
train,6.0,30.0,0.00452,2456.0,0.00261,0.63293,0.08689,,
train,6.0,40.0,0.00452,2456.0,0.00311,0.50422,0.08696,,
train,6.0,50.0,0.00452,2456.0,0.00296,0.5541,0.08722,,
train,6.0,60.0,0.00452,2456.0,0.00285,0.54826,0.08848,,
train,6.0,70.0,0.00452,2456.0,0.00339,0.54209,0.0887,,
train,6.0,80.0,0.00452,2456.0,0.00315,0.45937,0.08751,,
train,6.0,90.0,0.00452,2456.0,0.00318,0.57253,0.08768,,
train,6.0,100.0,0.00452,2456.0,0.0031,0.52633,0.0877,,
train,6.0,110.0,0.00452,2456.0,0.00243,0.54789,0.08745,,
train,6.0,120.0,0.00452,2456.0,0.00245,0.59531,0.08779,,
train,6.0,130.0,0.00452,2456.0,0.00297,0.63416,0.08802,,
train,6.0,140.0,0.00452,2456.0,0.0031,0.59026,0.08902,,
train,6.0,150.0,0.00452,2456.0,0.00299,0.53081,0.0876,,
train,6.0,160.0,0.00452,2456.0,0.00273,0.61432,0.08823,,
train,6.0,170.0,0.00452,2456.0,0.00295,0.55224,0.08729,,
train,6.0,180.0,0.00452,2456.0,0.00316,0.59541,0.08796,,
train,6.0,190.0,0.00452,2456.0,0.00296,0.51805,0.08678,,
train,6.0,200.0,0.00452,2456.0,0.00275,0.54978,0.08613,,
train,6.0,210.0,0.00452,2456.0,0.0027,0.51996,0.08493,,
train,6.0,220.0,0.00452,2456.0,0.00299,0.55786,0.08588,,
train,6.0,230.0,0.00452,2456.0,0.00297,0.55839,0.08674,,
train,6.0,240.0,0.00452,2456.0,0.00322,0.60849,0.08711,,
train,6.0,250.0,0.00452,2456.0,0.00801,0.56585,0.09134,,
train,6.0,260.0,0.00452,2456.0,0.0038,0.49277,0.08825,,
train,6.0,270.0,0.00452,2456.0,0.00308,0.53267,0.08715,,
train,6.0,280.0,0.00452,2456.0,0.00295,0.57584,0.08668,,
train,6.0,290.0,0.00452,2456.0,0.00291,0.52885,0.08578,,
train,6.0,300.0,0.00452,2456.0,0.00311,0.5888,0.08733,,
train,6.0,310.0,0.00452,2456.0,0.00277,0.5211,0.08827,,
train,6.0,320.0,0.00452,2456.0,0.00316,0.5691,0.0866,,
train,6.0,330.0,0.00452,2456.0,0.00371,0.56608,0.08865,,
train,6.0,340.0,0.00452,2456.0,0.00275,0.61727,0.0892,,
train,6.0,350.0,0.00452,2456.0,0.00253,0.50528,0.08763,,
train,6.0,360.0,0.00452,2456.0,0.00301,0.58211,0.087,,
train,6.0,370.0,0.00452,2456.0,0.00281,0.54581,0.08712,,
train,6.0,380.0,0.00452,2456.0,0.0031,0.56347,0.08761,,
train,6.0,390.0,0.00452,2456.0,0.00322,0.52312,0.08753,,
train,6.0,400.0,0.00452,2456.0,0.00294,0.62465,0.08722,,
train,6.0,410.0,0.00452,2456.0,0.00219,0.56248,0.08604,,
train,6.0,420.0,0.00452,2456.0,0.00294,0.55544,0.08778,,
train,6.0,430.0,0.00452,2456.0,0.00279,0.61102,0.08653,,
train,6.0,440.0,0.00452,2456.0,0.00284,0.47312,0.08786,,
train,6.0,450.0,0.00452,2456.0,0.00296,0.60083,0.08759,,
train,6.0,460.0,0.00452,2456.0,0.00278,0.55263,0.08826,,
train,6.0,470.0,0.00452,2456.0,0.00283,0.62923,0.08812,,
train,6.0,480.0,0.00452,2456.0,0.00278,0.54636,0.08814,,
train,6.0,490.0,0.00452,2456.0,0.003,0.56339,0.08764,,
train,6.0,500.0,0.00452,2456.0,0.003,0.55724,0.08793,,
train,6.0,510.0,0.00452,2456.0,0.00266,0.55705,0.08738,,
train,6.0,520.0,0.00452,2456.0,0.00286,0.52792,0.08809,,
train,6.0,530.0,0.00452,2456.0,0.00282,0.60405,0.0878,,
train,6.0,540.0,0.00452,2456.0,0.00284,0.54502,0.08893,,
train,6.0,550.0,0.00452,2456.0,0.00274,0.55174,0.08798,,
train,6.0,560.0,0.00452,2456.0,0.00305,0.58794,0.08834,,
train,6.0,570.0,0.00452,2456.0,0.00275,0.70063,0.08823,,
train,6.0,580.0,0.00452,2456.0,0.00296,0.56019,0.08879,,
train,6.0,590.0,0.00452,2456.0,0.00273,0.55779,0.08813,,
train,6.0,600.0,0.00452,2456.0,0.00315,0.49116,0.08655,,
train,6.0,610.0,0.00452,2456.0,0.00324,0.59841,0.08701,,
train,6.0,620.0,0.00452,2456.0,0.0032,0.4815,0.08743,,
train,6.0,630.0,0.00452,2456.0,0.00287,0.49339,0.08684,,
train,6.0,640.0,0.00452,2456.0,0.00301,0.5802,0.08692,,
train,6.0,650.0,0.00452,2456.0,0.00299,0.5133,0.0869,,
train,6.0,660.0,0.00452,2456.0,0.00288,0.60408,0.08834,,
train,6.0,670.0,0.00452,2456.0,0.00251,0.57656,0.08819,,
train,6.0,680.0,0.00452,2456.0,0.00274,0.61268,0.08873,,
train,6.0,690.0,0.00452,2456.0,0.0028,0.55367,0.08865,,
train,6.0,700.0,0.00452,2456.0,0.00302,0.52781,0.08919,,
train,6.0,710.0,0.00452,2456.0,0.00207,0.47092,0.08572,,
train,6.0,720.0,0.00452,2456.0,0.00238,0.5982,0.08664,,
train,6.0,730.0,0.00452,2456.0,0.00203,0.60007,0.08497,,
train,6.0,740.0,0.00452,2456.0,0.00344,0.63805,0.08671,,
train,6.0,750.0,0.00452,2456.0,0.00315,0.56195,0.08703,,
train,6.0,760.0,0.00452,2456.0,0.00306,0.48469,0.08758,,
train,6.0,770.0,0.00452,2456.0,0.0029,0.45309,0.08713,,
train,6.0,780.0,0.00452,2456.0,0.00267,0.51752,0.08616,,
train,6.0,790.0,0.00452,2456.0,0.00275,0.57796,0.08701,,
train,6.0,800.0,0.00452,2456.0,0.00328,0.57223,0.08647,,
train,6.0,810.0,0.00452,2456.0,0.00304,0.57528,0.08657,,
train,6.0,820.0,0.00452,2456.0,0.00287,0.51957,0.08709,,
train,6.0,830.0,0.00452,2456.0,0.00262,0.53959,0.08718,,
train,6.0,840.0,0.00452,2456.0,0.0029,0.6432,0.08718,,
train,6.0,850.0,0.00452,2456.0,0.00297,0.55104,0.08799,,
train,6.0,860.0,0.00452,2456.0,0.00255,0.63215,0.08475,,
train,6.0,870.0,0.00452,2456.0,0.00329,0.55686,0.08566,,
train,6.0,880.0,0.00452,2456.0,0.00284,0.57355,0.08826,,
train,6.0,890.0,0.00452,2456.0,0.00284,0.55979,0.08806,,
train,6.0,900.0,0.00452,2456.0,0.0029,0.52524,0.08637,,
train,6.0,910.0,0.00452,2456.0,0.00321,0.58271,0.08744,,
train,6.0,920.0,0.00452,2456.0,0.00274,0.53636,0.08737,,
train,6.0,930.0,0.00452,2456.0,0.00302,0.52024,0.08704,,
train,6.0,940.0,0.00452,2456.0,0.00281,0.60417,0.08708,,
train,6.0,950.0,0.00452,2456.0,0.00311,0.47499,0.08964,,
train,6.0,960.0,0.00452,2456.0,0.00302,0.5453,0.08725,,
train,6.0,970.0,0.00452,2456.0,0.00372,0.56697,0.08834,,
train,6.0,980.0,0.00452,2456.0,0.0029,0.63442,0.08657,,
train,6.0,990.0,0.00452,2456.0,0.00282,0.53632,0.08639,,
train,6.0,1000.0,0.00452,2456.0,0.00339,0.53129,0.08773,,
train,6.0,1010.0,0.00452,2456.0,0.00329,0.50776,0.08848,,
train,6.0,1020.0,0.00452,2456.0,0.00289,0.61494,0.08839,,
train,6.0,1030.0,0.00452,2456.0,0.00295,0.53731,0.08914,,
train,6.0,1040.0,0.00452,2456.0,0.00298,0.53507,0.08574,,
train,6.0,1050.0,0.00452,2456.0,0.00345,0.53182,0.08603,,
train,6.0,1060.0,0.00452,2456.0,0.00326,0.58794,0.08628,,
train,6.0,1070.0,0.00452,2456.0,0.00314,0.61715,0.08584,,
train,6.0,1080.0,0.00452,2456.0,0.00322,0.58505,0.08566,,
train,6.0,1090.0,0.00452,2456.0,0.0035,0.73952,0.08753,,
train,6.0,1100.0,0.00452,2456.0,0.00368,0.58533,0.08798,,
train,6.0,1110.0,0.00452,2456.0,0.00346,0.53482,0.08764,,
train,6.0,1120.0,0.00452,2456.0,0.00307,0.5849,0.08859,,
train,6.0,1130.0,0.00452,2456.0,0.00287,0.52023,0.08531,,
train,6.0,1140.0,0.00452,2456.0,0.00307,0.58957,0.08538,,
train,6.0,1150.0,0.00452,2456.0,0.00314,0.65018,0.08746,,
train,6.0,1160.0,0.00452,2456.0,0.00254,0.54706,0.08577,,
train,6.0,1170.0,0.00452,2456.0,0.0032,0.5946,0.08714,,
train,6.0,1180.0,0.00452,2456.0,0.00299,0.47358,0.08696,,
train,6.0,1190.0,0.00452,2456.0,0.00337,0.47074,0.08638,,
train,6.0,1200.0,0.00452,2456.0,0.00318,0.49311,0.08753,,
train,6.0,1210.0,0.00452,2456.0,0.00293,0.4101,0.08948,,
train,6.0,1220.0,0.00452,2456.0,0.00285,0.54381,0.08741,,
train,6.0,1230.0,0.00452,2456.0,0.00285,0.59242,0.08612,,
train,6.0,1240.0,0.00452,2456.0,0.00337,0.62836,0.08941,,
train,6.0,1250.0,0.00452,2456.0,0.00296,0.54326,0.08676,,
train,6.0,1260.0,0.00452,2456.0,0.00341,0.48773,0.08793,,
train,6.0,1270.0,0.00452,2456.0,0.00275,0.47883,0.0873,,
train,6.0,1280.0,0.00452,2456.0,0.00281,0.43947,0.08758,,
train,6.0,1290.0,0.00452,2456.0,0.00286,0.51468,0.08776,,
train,6.0,1300.0,0.00452,2456.0,0.00306,0.48829,0.08902,,
train,6.0,1310.0,0.00452,2456.0,0.00303,0.60411,0.08739,,
train,6.0,1320.0,0.00452,2456.0,0.00307,0.54606,0.08903,,
train,6.0,1330.0,0.00452,2456.0,0.00227,0.56011,0.08623,,
train,6.0,1340.0,0.00452,2456.0,0.00333,0.45911,0.08767,,
train,6.0,1350.0,0.00452,2456.0,0.00295,0.57154,0.08761,,
train,6.0,1360.0,0.00452,2456.0,0.00295,0.49321,0.08767,,
train,6.0,1370.0,0.00452,2456.0,0.00314,0.49548,0.08846,,
train,6.0,1380.0,0.00452,2456.0,0.00307,0.53104,0.08795,,
train,6.0,1390.0,0.00452,2456.0,0.00304,0.48731,0.08793,,
train,6.0,1400.0,0.00452,2456.0,0.00314,0.52485,0.08806,,
train,6.0,1410.0,0.00452,2456.0,0.00304,0.55244,0.08791,,
train,6.0,1420.0,0.00452,2456.0,0.00297,0.54669,0.08801,,
train,6.0,1430.0,0.00452,2456.0,0.00298,0.49877,0.0876,,
train,6.0,1440.0,0.00452,2456.0,0.00299,0.48648,0.08721,,
train,6.0,1450.0,0.00452,2456.0,0.00353,0.51841,0.08776,,
train,6.0,1460.0,0.00452,2456.0,0.00277,0.61602,0.08692,,
train,6.0,1470.0,0.00452,2456.0,0.00308,0.55462,0.08797,,
train,6.0,1480.0,0.00452,2456.0,0.0029,0.57671,0.08813,,
train,6.0,1490.0,0.00452,2456.0,0.00303,0.57422,0.08866,,
train,6.0,1500.0,0.00452,2456.0,0.00283,0.49517,0.08716,,
train,6.0,1510.0,0.00452,2456.0,0.00301,0.56121,0.08726,,
train,6.0,1520.0,0.00452,2456.0,0.00318,0.60102,0.0875,,
train,6.0,1530.0,0.00452,2456.0,0.00306,0.59868,0.08714,,
train,6.0,1540.0,0.00452,2456.0,0.00325,0.51632,0.08751,,
train,6.0,1550.0,0.00452,2456.0,0.00289,0.53461,0.0866,,
train,6.0,1560.0,0.00452,2456.0,0.00358,0.5863,0.08751,,
train,7.0,10.0,0.00443,2456.0,0.21267,0.47431,0.29467,,
train,7.0,20.0,0.00443,2456.0,0.0032,0.44239,0.0874,,
train,7.0,30.0,0.00443,2456.0,0.00269,0.54746,0.0885,,
train,7.0,40.0,0.00443,2456.0,0.0033,0.53307,0.08756,,
train,7.0,50.0,0.00443,2456.0,0.00309,0.52454,0.08703,,
train,7.0,60.0,0.00443,2456.0,0.00306,0.54469,0.08761,,
train,7.0,70.0,0.00443,2456.0,0.00302,0.57259,0.08768,,
train,7.0,80.0,0.00443,2456.0,0.00298,0.50126,0.08799,,
train,7.0,90.0,0.00443,2456.0,0.00297,0.50441,0.08859,,
train,7.0,100.0,0.00443,2456.0,0.00235,0.53641,0.08759,,
train,7.0,110.0,0.00443,2456.0,0.00312,0.58819,0.08816,,
train,7.0,120.0,0.00443,2456.0,0.00264,0.49499,0.08675,,
train,7.0,130.0,0.00443,2456.0,0.00307,0.4245,0.08708,,
train,7.0,140.0,0.00443,2456.0,0.00337,0.50921,0.08772,,
train,7.0,150.0,0.00443,2456.0,0.00316,0.48336,0.08673,,
train,7.0,160.0,0.00443,2456.0,0.00288,0.56561,0.08796,,
train,7.0,170.0,0.00443,2456.0,0.00306,0.38224,0.08799,,
train,7.0,180.0,0.00443,2456.0,0.00298,0.5173,0.08831,,
train,7.0,190.0,0.00443,2456.0,0.00276,0.57742,0.08734,,
train,7.0,200.0,0.00443,2456.0,0.00293,0.40161,0.08695,,
train,7.0,210.0,0.00443,2456.0,0.0032,0.57301,0.08718,,
train,7.0,220.0,0.00443,2456.0,0.00273,0.65862,0.08679,,
train,7.0,230.0,0.00443,2456.0,0.0027,0.49496,0.08743,,
train,7.0,240.0,0.00443,2456.0,0.00278,0.5516,0.08789,,
train,7.0,250.0,0.00443,2456.0,0.00291,0.51014,0.08827,,
train,7.0,260.0,0.00443,2456.0,0.00241,0.50313,0.08861,,
train,7.0,270.0,0.00443,2456.0,0.00292,0.5309,0.08792,,
train,7.0,280.0,0.00443,2456.0,0.00304,0.56849,0.08853,,
train,7.0,290.0,0.00443,2456.0,0.00268,0.49326,0.08832,,
train,7.0,300.0,0.00443,2456.0,0.00336,0.50094,0.08856,,
train,7.0,310.0,0.00443,2456.0,0.00311,0.48068,0.08837,,
train,7.0,320.0,0.00443,2456.0,0.0028,0.45614,0.08765,,
train,7.0,330.0,0.00443,2456.0,0.00294,0.55056,0.08743,,
train,7.0,340.0,0.00443,2456.0,0.0026,0.56174,0.08616,,
train,7.0,350.0,0.00443,2456.0,0.00324,0.49699,0.0881,,
train,7.0,360.0,0.00443,2456.0,0.00283,0.5434,0.08659,,
train,7.0,370.0,0.00443,2456.0,0.00291,0.45611,0.08813,,
train,7.0,380.0,0.00443,2456.0,0.00287,0.54154,0.08798,,
train,7.0,390.0,0.00443,2456.0,0.00297,0.53695,0.08755,,
train,7.0,400.0,0.00443,2456.0,0.00297,0.65277,0.08701,,
train,7.0,410.0,0.00443,2456.0,0.00275,0.57485,0.08683,,
train,7.0,420.0,0.00443,2456.0,0.00238,0.49357,0.08666,,
train,7.0,430.0,0.00443,2456.0,0.00279,0.47232,0.0871,,
train,7.0,440.0,0.00443,2456.0,0.00221,0.53151,0.08684,,
train,7.0,450.0,0.00443,2456.0,0.0023,0.58206,0.08615,,
train,7.0,460.0,0.00443,2456.0,0.00314,0.53614,0.08651,,
train,7.0,470.0,0.00443,2456.0,0.00272,0.65531,0.08627,,
train,7.0,480.0,0.00443,2456.0,0.00321,0.50941,0.08598,,
train,7.0,490.0,0.00443,2456.0,0.00318,0.66546,0.0861,,
train,7.0,500.0,0.00443,2456.0,0.00285,0.52676,0.08689,,
train,7.0,510.0,0.00443,2456.0,0.00301,0.50057,0.08769,,
train,7.0,520.0,0.00443,2456.0,0.00311,0.5513,0.08773,,
train,7.0,530.0,0.00443,2456.0,0.00281,0.56947,0.08688,,
train,7.0,540.0,0.00443,2456.0,0.00217,0.4589,0.08668,,
train,7.0,550.0,0.00443,2456.0,0.00281,0.52547,0.08623,,
train,7.0,560.0,0.00443,2456.0,0.0028,0.4445,0.08533,,
train,7.0,570.0,0.00443,2456.0,0.00284,0.43596,0.08835,,
train,7.0,580.0,0.00443,2456.0,0.00195,0.51962,0.0863,,
train,7.0,590.0,0.00443,2456.0,0.00269,0.55211,0.08509,,
train,7.0,600.0,0.00443,2456.0,0.00292,0.53089,0.0862,,
train,7.0,610.0,0.00443,2456.0,0.00303,0.65658,0.08723,,
train,7.0,620.0,0.00443,2456.0,0.0027,0.58464,0.08653,,
train,7.0,630.0,0.00443,2456.0,0.00295,0.59965,0.0871,,
train,7.0,640.0,0.00443,2456.0,0.00294,0.55634,0.08627,,
train,7.0,650.0,0.00443,2456.0,0.00311,0.48995,0.08684,,
train,7.0,660.0,0.00443,2456.0,0.00266,0.62021,0.08629,,
train,7.0,670.0,0.00443,2456.0,0.00294,0.53178,0.08714,,
train,7.0,680.0,0.00443,2456.0,0.00276,0.61728,0.08652,,
train,7.0,690.0,0.00443,2456.0,0.00309,0.55437,0.08697,,
train,7.0,700.0,0.00443,2456.0,0.00288,0.50146,0.08692,,
train,7.0,710.0,0.00443,2456.0,0.00281,0.58075,0.08611,,
train,7.0,720.0,0.00443,2456.0,0.00297,0.50957,0.08666,,
train,7.0,730.0,0.00443,2456.0,0.00309,0.48182,0.08704,,
train,7.0,740.0,0.00443,2456.0,0.00294,0.50339,0.08711,,
train,7.0,750.0,0.00443,2456.0,0.00298,0.53668,0.08724,,
train,7.0,760.0,0.00443,2456.0,0.00294,0.58667,0.08738,,
train,7.0,770.0,0.00443,2456.0,0.0031,0.5865,0.08689,,
train,7.0,780.0,0.00443,2456.0,0.00295,0.59597,0.0872,,
train,7.0,790.0,0.00443,2456.0,0.00286,0.49693,0.08809,,
train,7.0,800.0,0.00443,2456.0,0.00254,0.54427,0.08517,,
train,7.0,810.0,0.00443,2456.0,0.00298,0.55783,0.08727,,
train,7.0,820.0,0.00443,2456.0,0.00309,0.50908,0.08696,,
train,7.0,830.0,0.00443,2456.0,0.00275,0.49819,0.0868,,
train,7.0,840.0,0.00443,2456.0,0.00315,0.39493,0.08665,,
train,7.0,850.0,0.00443,2456.0,0.00316,0.45049,0.08639,,
train,7.0,860.0,0.00443,2456.0,0.00329,0.49146,0.08848,,
train,7.0,870.0,0.00443,2456.0,0.00206,0.54034,0.08562,,
train,7.0,880.0,0.00443,2456.0,0.00299,0.41697,0.08809,,
train,7.0,890.0,0.00443,2456.0,0.00308,0.51168,0.08604,,
train,7.0,900.0,0.00443,2456.0,0.00345,0.48942,0.08743,,
train,7.0,910.0,0.00443,2456.0,0.00283,0.50659,0.08509,,
train,7.0,920.0,0.00443,2456.0,0.00317,0.47922,0.08553,,
train,7.0,930.0,0.00443,2456.0,0.00306,0.53413,0.08648,,
train,7.0,940.0,0.00443,2456.0,0.00312,0.60458,0.08529,,
train,7.0,950.0,0.00443,2456.0,0.0033,0.56456,0.08583,,
train,7.0,960.0,0.00443,2456.0,0.00319,0.49013,0.08627,,
train,7.0,970.0,0.00443,2456.0,0.00313,0.63056,0.08598,,
train,7.0,980.0,0.00443,2456.0,0.00307,0.518,0.08683,,
train,7.0,990.0,0.00443,2456.0,0.00303,0.47907,0.08645,,
train,7.0,1000.0,0.00443,2456.0,0.00304,0.56231,0.08745,,
train,7.0,1010.0,0.00443,2456.0,0.0034,0.46408,0.08764,,
train,7.0,1020.0,0.00443,2456.0,0.00341,0.46998,0.08688,,
train,7.0,1030.0,0.00443,2456.0,0.00276,0.47124,0.08494,,
train,7.0,1040.0,0.00443,2456.0,0.00319,0.44868,0.08749,,
train,7.0,1050.0,0.00443,2456.0,0.00303,0.51609,0.08701,,
train,7.0,1060.0,0.00443,2456.0,0.00288,0.46317,0.08674,,
train,7.0,1070.0,0.00443,2456.0,0.0028,0.56129,0.0872,,
train,7.0,1080.0,0.00443,2456.0,0.00325,0.70292,0.08767,,
train,7.0,1090.0,0.00443,2456.0,0.00286,0.48407,0.0862,,
train,7.0,1100.0,0.00443,2456.0,0.00312,0.50552,0.08706,,
train,7.0,1110.0,0.00443,2456.0,0.00295,0.58139,0.08676,,
train,7.0,1120.0,0.00443,2456.0,0.00256,0.54107,0.08598,,
train,7.0,1130.0,0.00443,2456.0,0.00284,0.60069,0.08782,,
train,7.0,1140.0,0.00443,2456.0,0.00265,0.57169,0.0867,,
train,7.0,1150.0,0.00443,2456.0,0.00326,0.57067,0.08667,,
train,7.0,1160.0,0.00443,2456.0,0.00308,0.48248,0.08702,,
train,7.0,1170.0,0.00443,2456.0,0.00284,0.50164,0.08697,,
train,7.0,1180.0,0.00443,2456.0,0.00294,0.48502,0.08798,,
train,7.0,1190.0,0.00443,2456.0,0.00266,0.4863,0.08819,,
train,7.0,1200.0,0.00443,2456.0,0.00298,0.53574,0.08781,,
train,7.0,1210.0,0.00443,2456.0,0.00289,0.55541,0.08692,,
train,7.0,1220.0,0.00443,2456.0,0.00235,0.47782,0.08643,,
train,7.0,1230.0,0.00443,2456.0,0.00282,0.52165,0.087,,
train,7.0,1240.0,0.00443,2456.0,0.00291,0.52073,0.08673,,
train,7.0,1250.0,0.00443,2456.0,0.00301,0.46908,0.08707,,
train,7.0,1260.0,0.00443,2456.0,0.003,0.55387,0.08667,,
train,7.0,1270.0,0.00443,2456.0,0.00292,0.54638,0.08694,,
train,7.0,1280.0,0.00443,2456.0,0.00318,0.59827,0.08726,,
train,7.0,1290.0,0.00443,2456.0,0.00275,0.54949,0.08633,,
train,7.0,1300.0,0.00443,2456.0,0.003,0.48571,0.08657,,
train,7.0,1310.0,0.00443,2456.0,0.00332,0.54169,0.08706,,
train,7.0,1320.0,0.00443,2456.0,0.00305,0.53503,0.08704,,
train,7.0,1330.0,0.00443,2456.0,0.00328,0.51321,0.08723,,
train,7.0,1340.0,0.00443,2456.0,0.00324,0.52547,0.08747,,
train,7.0,1350.0,0.00443,2456.0,0.00317,0.49215,0.08731,,
train,7.0,1360.0,0.00443,2456.0,0.00322,0.53309,0.08792,,
train,7.0,1370.0,0.00443,2456.0,0.00226,0.59925,0.08609,,
train,7.0,1380.0,0.00443,2456.0,0.00242,0.51874,0.08571,,
train,7.0,1390.0,0.00443,2456.0,0.0029,0.49435,0.08724,,
train,7.0,1400.0,0.00443,2456.0,0.00296,0.62714,0.08731,,
train,7.0,1410.0,0.00443,2456.0,0.00298,0.53568,0.08702,,
train,7.0,1420.0,0.00443,2456.0,0.0029,0.4664,0.08725,,
train,7.0,1430.0,0.00443,2456.0,0.0029,0.51054,0.08597,,
train,7.0,1440.0,0.00443,2456.0,0.00318,0.65088,0.0877,,
train,7.0,1450.0,0.00443,2456.0,0.00289,0.6394,0.08733,,
train,7.0,1460.0,0.00443,2456.0,0.00297,0.52439,0.08701,,
train,7.0,1470.0,0.00443,2456.0,0.00295,0.48937,0.08696,,
train,7.0,1480.0,0.00443,2456.0,0.00296,0.47431,0.08715,,
train,7.0,1490.0,0.00443,2456.0,0.0029,0.47364,0.08677,,
train,7.0,1500.0,0.00443,2456.0,0.00271,0.57568,0.08687,,
train,7.0,1510.0,0.00443,2456.0,0.00287,0.53401,0.08713,,
train,7.0,1520.0,0.00443,2456.0,0.00277,0.4801,0.08545,,
train,7.0,1530.0,0.00443,2456.0,0.00295,0.47213,0.08648,,
train,7.0,1540.0,0.00443,2456.0,0.00281,0.66659,0.08648,,
train,7.0,1550.0,0.00443,2456.0,0.00272,0.61152,0.0861,,
train,7.0,1560.0,0.00443,2456.0,0.00287,0.46729,0.08614,,
train,8.0,10.0,0.00434,2456.0,0.21423,0.46307,0.29777,,
train,8.0,20.0,0.00434,2456.0,0.0029,0.52762,0.08573,,
train,8.0,30.0,0.00434,2456.0,0.00316,0.54478,0.08656,,
train,8.0,40.0,0.00434,2456.0,0.00277,0.39941,0.08643,,
train,8.0,50.0,0.00434,2456.0,0.00261,0.44468,0.08709,,
train,8.0,60.0,0.00434,2456.0,0.00289,0.51381,0.08677,,
train,8.0,70.0,0.00434,2456.0,0.00236,0.44289,0.08473,,
train,8.0,80.0,0.00434,2456.0,0.00295,0.48878,0.08569,,
train,8.0,90.0,0.00434,2456.0,0.00283,0.58301,0.08652,,
train,8.0,100.0,0.00434,2456.0,0.00281,0.52087,0.08566,,
train,8.0,110.0,0.00434,2456.0,0.00274,0.50652,0.08619,,
train,8.0,120.0,0.00434,2456.0,0.00238,0.43714,0.08438,,
train,8.0,130.0,0.00434,2456.0,0.00247,0.55539,0.08511,,
train,8.0,140.0,0.00434,2456.0,0.00281,0.5489,0.08562,,
train,8.0,150.0,0.00434,2456.0,0.00275,0.4515,0.08575,,
train,8.0,160.0,0.00434,2456.0,0.00334,0.50106,0.08717,,
train,8.0,170.0,0.00434,2456.0,0.00281,0.51057,0.08617,,
train,8.0,180.0,0.00434,2456.0,0.00261,0.51337,0.08488,,
train,8.0,190.0,0.00434,2456.0,0.00256,0.5479,0.08583,,
train,8.0,200.0,0.00434,2456.0,0.00249,0.47251,0.08525,,
train,8.0,210.0,0.00434,2456.0,0.00309,0.60504,0.08719,,
train,8.0,220.0,0.00434,2456.0,0.00327,0.51511,0.08858,,
train,8.0,230.0,0.00434,2456.0,0.00292,0.55061,0.08751,,
train,8.0,240.0,0.00434,2456.0,0.00271,0.49959,0.08845,,
train,8.0,250.0,0.00434,2456.0,0.00235,0.53959,0.08702,,
train,8.0,260.0,0.00434,2456.0,0.00275,0.58747,0.08853,,
train,8.0,270.0,0.00434,2456.0,0.00262,0.44652,0.08777,,
train,8.0,280.0,0.00434,2456.0,0.00283,0.47062,0.088,,
train,8.0,290.0,0.00434,2456.0,0.00312,0.50523,0.08804,,
train,8.0,300.0,0.00434,2456.0,0.00269,0.55739,0.0876,,
train,8.0,310.0,0.00434,2456.0,0.00286,0.51663,0.08916,,
train,8.0,320.0,0.00434,2456.0,0.00201,0.65676,0.08943,,
